
"first_seen_utc", "sha256_hash", "md5_hash", "sha1_hash", "reporter", "file_name", "file_type_guess", "mime_type", "signature", "clamav", "vtpercent", "imphash", "ssdeep", "tlsh"
"2024-11-03 22:24:26", "9cbd8f8c9b428cfb6d9b059bdac643bcc442cbc05e99c201c5060e6554577f40", "0905c63a2467ca8c0d0112fc9d5e4703", "80c2a5a0dd6fa1f653f583bcaa7caf6f9396509d", "Bitsight", "file", "exe", "application/x-dosexec", "CredentialFlusher", "n/a", "41.67", "948cc502fe9226992dce9417f952fce3", "12288:MqDEvFo+yo4DdbbMWu/jrQu4M9lBAlKhQcDGB3cuBNGE6iOrpfe4JdaDga/Tb:MqDEvCTbMWu7rQYlBQcBiT6rprG8abb", "T192159E0273D1C062FFAB92334B5AF6515BBC69260123E61F13981DB9BE701B1563E7A3"
"2024-11-03 22:22:07", "ab8133e3940b8494475f0a2d041d44b45460bbf40867e318b6bbe57f0564ca89", "ada8f459ea3db29814821af3a2856194", "911c7cb758c0a2916f15634f04ce5b89764b65d2", "Bitsight", "file", "exe", "application/x-dosexec", "Amadey", "n/a", "56.94", "2eabe9054cad5152567f0699947a2c5b", "49152:UiLVtU6cgVSi3snIoi3GWus2J1SblVvcoqX+KCV30lreOEd+Y:Zz6ysn63nu5J1SZ5cD+KBJE", "T1DEE54A92B48871CBC48E167CDC27DD46D95D07F54BB109CBA82C6479AEA2CC231F6C6E"
"2024-11-03 22:13:15", "f0200ae0ef7e309b4cab5878ddddaed8f1440d203a8af7cdfffea0b90ac13c98", "4ed83b46aceb45290590dee6cf01be8d", "655b1aabaeeda8d735c6cf8a14ccefce91a4ea2e", "Fuvz", "PLN1.apk", "apk", "application/zip", "GoldDigger", "n/a", "28.36", "n/a", "393216:vWcxX6fA+hZl6WDIxNmq3VvSvGK3OHrJgp:Ok+hZlbDaNvKvf3ErJi", "T198D61243F39899AAC4FB53324A7A123966074E664B43CBC36E4572384AB76D44F4DFC8"
"2024-11-03 22:12:40", "b9c767ea7910322727759dd0d3b7aae7b0e89fbb495985974652cd07270f9aaf", "7a7ca1f2149a5d66758ee226f90b5c79", "b9348977821b75e4f5dce0386de00db2aa4a4cbb", "Fuvz", "PLN.apk", "apk", "application/zip", "GoldDigger", "n/a", "26.87", "n/a", "196608:5uPP4fPuTuFxXVuUFXbMGLRYoauDhkDpfm3NUCtM10LlIqkpbIDUtSZMgXt6yFV:0WVxXtX9RPdDi6NygHKbItMg/", "T19FD61247F398A8AAC0FB53324A79122965174D664B838BC36E05323C5AF7AD44F5DFC8"
"2024-11-03 22:12:01", "6499730a01703cad20711803829862f3d19ee7a3fedbe72fea2f319394b29627", "c7deaaa7fece968cc24461261302cf15", "4e6fb0d472c206304f534cea438a57970b050908", "Fuvz", "Identitas Kependudukan Digital.apk", "apk", "application/zip", "Antidot", "n/a", "16.18", "n/a", "196608:UH9Tk1h3dBQlogWNJs1sgAXFNgI7a7YSu33Zu9yzhLrZOOZ3mJB4iyyVbUr8hCLV:qkFTss3FNgIuc9zhL9XZ30Fknx", "T1F137E105F20C662AD9C6F0BD6D8605E1F526BC8A6350C54A3533B32DFAB3BD48B257E4"
"2024-11-03 21:58:54", "b3a3da0ff549b2e4bbbe5c230120617bb6f21d7344a79e28bab2e6cc89e5ca76", "b8732b3b75df20d425b551b864275e1e", "ce159a0b5f49be75ed8da2d37cd4083a6a2564b3", "Bitsight", "file", "exe", "application/x-dosexec", "MarsStealer", "n/a", "44.44", "2eabe9054cad5152567f0699947a2c5b", "49152:U6mlYrSOHE7zdjR05nORaslb2dBmvxe7UIlaWqE3+vck0Vzw8IEeHy:U6mlYrSOOzdjR0N9bdBmvxe7/l33+vbk", "T10DA5335B4850E465C3E84EF9316C13A0ECFDAB0E1A3CF44BCB1BE96925C5AE4BDC5291"
"2024-11-03 21:58:47", "a905fae273a146cd038d7d291001cf996cbec266608ccdedcee625636ca96667", "f4633b804e6fa72275c1c83365952bf7", "c8b2494b7e5e491fa1366d80ffa43d6f1e34bb1e", "Bitsight", "file", "exe", "application/x-dosexec", "LummaStealer", "n/a", "50.70", "2eabe9054cad5152567f0699947a2c5b", "49152:9wjB+bmRZJNlG9Du4dQvHXZ8U8TlrX3Mo:iTC9DzaXZ8U8W", "T114E53A92B50561CFF58E13B48427CEC29D6D87B9472048C7A89DB9BABDB3CC125B5C38"
"2024-11-03 21:34:59", "235c665b25c1e78fed3ca96e57c374e5a416aad1d27b4ae436a1c6c58604268b", "8e487fecb6d9126067b432788db011de", "78c25b2bd8ba6eb1781e5634484d2b425e9c6367", "Bitsight", "file", "exe", "application/x-dosexec", "CoinMiner", "n/a", "52.78", "f34d5f2d4577ed6d9ceec516c1f5a744", "98304:/vUOUlzvyfQprVfSHy9fierzHjhlTkil3IVcWvy:/vUO6vRvSy1Ll3WJ", "T128764B01A53A39C8F419E57695E4F8B36D3EBC51C0CFC0ECA0827606E9B99A52FF4176"
"2024-11-03 21:08:30", "e17673d8f832c6b41f36454fe1c361481cd0b9728a2e055a18e9c6dc28f6bd2a", "6852f53909f9c7592146e7e22bd9aa17", "3e90d6db36ca250283bfea92a719b329cadfcf44", "Bitsight", "file", "exe", "application/x-dosexec", "Healer", "n/a", "51.39", "2eabe9054cad5152567f0699947a2c5b", "24576:wDHFBu4mwIhky2J6xXGp7uySY8jEQaAz7XGtueFnrK8faES87haP45ObRvT5YNgr:0Hq9FBcIfuaz8Fav9b5YNIxO", "T1C3C54CE2A509B2CFD49E1B789567CE829D5D42B94F1008C3A86C747E7E73CE135B6C28"
"2024-11-03 21:08:19", "2d7897f1c3b71371f0e6a43af5c1ce14b1e55f1bf040b208e309f0624e299f7d", "18c8cac0044e6f4984c3277e85106c99", "b0b8d707ae6d4299b1c4da4303c477839fb98fe9", "Bitsight", "file", "exe", "application/x-dosexec", "CredentialFlusher", "n/a", "41.67", "948cc502fe9226992dce9417f952fce3", "12288:IqDEvFo+yo4DdbbMWu/jrQu4M9lBAlKhQcDGB3cuBNGE6iOrpfe4JdaDga/T/:IqDEvCTbMWu7rQYlBQcBiT6rprG8ab/", "T190159E0273D1C062FFAB92334B5AF6515BBC69260123E61F13981DB9BE701B1563E7A3"
"2024-11-03 21:08:10", "2c1bd458de96fe88a598ed1668e614979a6c3caa9cbf150a5181faaf7d96b047", "5ba2afcc26649c37e605a70fe412ca35", "bbba659d5ea75b6b3599dc110e8faff8a239fd57", "Bitsight", "file", "exe", "application/x-dosexec", "Stealc", "n/a", "41.67", "2eabe9054cad5152567f0699947a2c5b", "49152:qw9TbwsAWocvG6S5t5zbHX1XVWV4J6AaXten1Fh:qw9TbwhWouS53P16g6AaXC1F", "T1BDA533E96FB66D56DBFC4C38880FCC38277C74CC131A859F59B892D85CA0DB89A13964"
"2024-11-03 21:07:57", "e0de6689be9aeaba6dcaa15805eb2cbd53f1861f4023f3ce3a12db217b960de0", "f0c76b9f349d35e4df3cd95446936728", "2c67069c8931c94a7198fa715a77e4aa8bda0684", "Bitsight", "file", "exe", "application/x-dosexec", "LummaStealer", "n/a", "50.70", "2eabe9054cad5152567f0699947a2c5b", "49152:q5qLty5s5yt36K9f2qFKD/j0vxooF9tmzd3f:q5qLtOs5U36c2GKLjUxoem", "T1A6D52A93B88572CFD48F26749A37CE42AD5D13F94B1048D7AC2CB5BA6D63CD122B6C24"
"2024-11-03 21:03:34", "bb1870cf39ba2193ad859ec6b3f04c54ce4e533c560d37fa89b2d503f0719b77", "79e1d9a9eaef31beafa308babe4ae43b", "b1ed57202695278a709d1f324fac6c9716e9c63a", "johnk3r", "bb1870cf39ba2193ad859ec6b3f04c54ce4e533c560d37fa89b2d503f0719b77", "exe", "application/x-dosexec", "Mekotio", "n/a", "14.29", "d42595b695fc008ef2c56aabd8efd68e", "393216:9WU6OQtAu8Aw51fejm6uBGUhDhO3bvqu+TZToC0R:EUctMfaruBGUxhOLyu+VTol", "T132F6BE03F9C544B9D0BB92308976A276BA79BC544B3163D73BA0F72C2E71BD09A78711"
"2024-11-03 21:02:46", "79a67070f0fbff66cb39f3dadd3e3565b1b1b98ed9e079562aabd90d10ad75ac", "59d018958d77ee68568eac6250a4224e", "a5ac1b794b33da74b7d587b04394721f7aa96d0f", "johnk3r", "79a67070f0fbff66cb39f3dadd3e3565b1b1b98ed9e079562aabd90d10ad75ac", "exe", "application/x-dosexec", "	Babuk", "n/a", "83.33", "d59a4a699610169663a929d37c90be43", "393216:VobaG+ZUoC9EYeWJ8taL/d2otNCk2rszUXS:VMaG+Z7C9M+RJ2ontkXS", "T1FFC63321AD5084A2FAFA6434CD62D485D1373AE2CB72C25FCA4C162BFC53FD4A935B25"
"2024-11-03 20:51:37", "f0737205633c8b344ee6001be67a740cb91b2d5ef3c12ee08cd4dacf5daa5486", "15f16e27280169ee39597dc6e6b333f6", "3db18b85a86c6aac4563b1f3949488db6db1973a", "abuse_ch", "bins.sh", "sh", "text/x-shellscript", "n/a", "n/a", "41.94", "n/a", "96:YxpsCLn78dLA87RJ5RJRhRkF5T+LfjP8LTgTcT3MsRV13QR9R9RY5vFYMQaIEgLZ:K8dg68Heq3MsRX0j5J5u7eq3Msp1q5JX", "T1FA22D3C95295223194B4CE2E75A558D41448BDC49CC94F2FD4C83AE8854AFBF34CAFBE"
"2024-11-03 20:45:11", "bff61b3d082561847f3503d4a5e35f9fbffedf58a8e697708fba34fe1348b942", "4dfd30c831ba73843878fd323c48ef36", "62e0f617c66526e8754b6f6523dc6f88f723ce17", "abuse_ch", "4DFD30C831BA73843878FD323C48EF36.dll", "dll", "application/x-dosexec", "DanaBot", "n/a", "77.78", "fdb6b0493a34abf26bffd0ec57699221", "49152:DQU1aLhQhG5NUAgoOa8nBc0SmmdWwMLwktw4Bve4qfn8+nFFQCxEsJwKQp:DfaNQh+NUABO/c0Y9AdI4qf8+gqJW", "T1DC958C51B602E726D6A86CB8FC00C5EF14F0BD49FE44D267F6C17F9FA932241A82519B"
"2024-11-03 20:40:21", "ee77b42fb254cef1f950668b0be51d87239d5134f0f92819fd8da1093fc8ced5", "4dd83334fef3b9d7e5067482cec38477", "ccc0dbee8923d7232471c654451bffa36adffbad", "abuse_ch", "4dd83334fef3b9d7e5067482cec38477.exe", "exe", "application/x-dosexec", "QuasarRAT", "n/a", "75.00", "f34d5f2d4577ed6d9ceec516c1f5a744", "24576:Currek0x+kDlM+BCUlNGfnUvlZTF6DU+acRIwc8CNdlltK:CurSk0xx+opMGlZTT+XxEtK", "T10745335427FD0B60F819E6FD3D630E144DBCD20218EE5E8A5E81AD6D6D92274ED0CA3A"
"2024-11-03 20:37:04", "751cf007286b2dd532d3b0f2d09f8d4990826a32e317d7f8ab32579937df38d9", "38ee1c6a4b1d1eef6e72bcb548bc6b0e", "1144fd1321e6f651279b48bfe6832cfb2ea3ea5c", "abuse_ch", "bins.sh", "sh", "text/x-shellscript", "n/a", "n/a", "27.42", "n/a", "96:fCydHxJkF5T+7+BGi3Ms3+ddY5vFwZZpy6ky1r7XxJkF5TI7IBGi3MsVhuVHddYw:aydg6yBGi3Ms3PmZZp5SdGi3Ms/dmZpX", "T194226ECD72913231D354CF7575A1D848638899E4ACC24B39E0C9B9F482B6F987E09FB6"
"2024-11-03 20:22:43", "be793ef782c402ff4fd7cc4ed4d78de2d880ce6ae1bc7efa7dbba6f38c98e25a", "172b09a1c45276d32adf5d42338c0f67", "21b14423ea6964c987afbbc3df4be0088ae25724", "abuse_ch", "4", "elf", "application/x-executable", "n/a", "n/a", "33.87", "n/a", "1536:m3LqE6rUQWzVQR7iAGEcUT5PIi7pLqBNs4LOjcwf4nB6XuzGN7:mOE6PWo1T5bz4LVMXuzO", "T1DC5302CB5DAB8B39FCB1C9B80EFACC845997112E714770EB454C91AC24397851E86E1F"
"2024-11-03 20:21:50", "84cd34f9c809be8206ef840fb7a3bf8c7985b4f8190c8069f58b17e7994a3b27", "e008560cabbd9f42b7a53f17c6c926fc", "587545ab6db45009252334d3b8094286dc099094", "Bitsight", "file", "exe", "application/x-dosexec", "Amadey", "n/a", "54.17", "2eabe9054cad5152567f0699947a2c5b", "49152:S00ychHb5pncsz0gERjhwATm+hEzDdRYWQNsRljrL:SacR5Xz0gERfTNhoCNsRhL", "T1F3E54B92A50BF2DBD88A33785097CF839E6E47BC072518C3DDADA4BA6D63DC111B6C14"
"2024-11-03 20:13:05", "dd6daf90e4fa2a6bbe9083789ef22cb3265c229200838b98c6d08a5f358b2c89", "6f9f32606b598f3760f59abfe2eb6beb", "ca5bea878ae755e6a50604cf5d89c47670c2204c", "abuse_ch", "bins.sh", "sh", "text/x-shellscript", "n/a", "n/a", "21.31", "n/a", "96:OCrdeSqkF5T+VxML/3MsKp++Y5vFevSi7Hkr1gU0SqkF5TIVhML/3MsVguck++YK:Drdj6LML/3MsK2MvSiWTXL/3MsSfaSiX", "T1F322CDD943D536B0D2188D35B7A198C872888FE9EC824F1AD9C839E48257F983D36F57"
"2024-11-03 19:57:43", "b4c84c53e83488f95024a23205daaf21fcfb7b311f752f6497fbd8c6655611e2", "a92c1499dbcfff3bc5b57853f6219eec", "b04810bcad458b6771d4f8430033a6e608a1324b", "Bitsight", "file", "exe", "application/x-dosexec", "Growtopia", "n/a", "19.44", "f0486e7e054aa57188c99b0f71783b75", "393216:RQgHDlanaGBXvDKtz+bhPWES4tiNQPNrIKc4gaPbUAgrO4mg396l+ZArYsFRlrN2:R3on1HvSzxAMN3FZArYs+PvAX7OZ0i", "T13887AE03B2A501E5E4B7D1388AA75203D772B8674731CACF325D02161FBBAE09A7F765"
"2024-11-03 19:52:09", "b7d5d84c7355e9693be20b740601727d2c329f96854a9c0426edd6ab4fdeb62e", "8e86559168f4cd9302a4051381f2d29c", "ba7191fa700d92551e69938d717a8506d36a3c49", "Bitsight", "file", "exe", "application/x-dosexec", "Healer", "n/a", "53.12", "2eabe9054cad5152567f0699947a2c5b", "49152:b1YoM/2OMBYv4WiedHjXHYl45WLzf0jEh6BFqgKPwNPxsk:b1YoM/2OZv4WiedHjXHcLPf0jEh6BFq1", "T177D53AB2A508B2DFE49A2678C517CE82AD5D03B5072548C3DC7DB4FAAE73CC416B9C25"
"2024-11-03 19:52:01", "0abef2c7586d7983ab0c0664629d1862b6265c4452bb9f6113fa2a1bdbe9c034", "4071b43c94c3e9d15e2ec7ce29e6e818", "317b262ed086674363fd17456285faef6185cd47", "Bitsight", "file", "exe", "application/x-dosexec", "CredentialFlusher", "n/a", "40.28", "948cc502fe9226992dce9417f952fce3", "12288:GqDEvFo+yo4DdbbMWu/jrQu4M9lBAlKhQcDGB3cuBNGE6iOrpfe4JdaDga/Tp:GqDEvCTbMWu7rQYlBQcBiT6rprG8abp", "T123159E0273D1C062FFAB92334B5AF6515BBC69260123E61F13981DB9BE701B1563E7A3"
"2024-11-03 19:51:54", "1708d8fa5bfe7e674be8a001ae811730edb7af49fde4e2bf131ae51ac5a19620", "1fdb79f6854abd31f84d63942a7df92a", "69545d24afcd930549a8a86b72ade7e29ccdf5ca", "Bitsight", "file", "exe", "application/x-dosexec", "MarsStealer", "n/a", "41.67", "2eabe9054cad5152567f0699947a2c5b", "49152:qFZNYZAyuGFMFRlLTGfIUerX9PrG48bvTnBj9YHr4TYVY:qFsxFQRlTseb9jG4+LRirW", "T1C5A533544930BDE7CC3C9EBA56B817F29209C66314BD50F5880BB6623F62B26CE9CD5C"
"2024-11-03 19:51:48", "f406fd1a1fe82d6f3ed4725580cf8e9aef0bacadfbe2e71dc858f659a710e82c", "afffec66702151247ae14d5f9e2c1f56", "6f52cfe1bd6470dcd1849f766c2b9a15dea8ed76", "Bitsight", "file", "exe", "application/x-dosexec", "LummaStealer", "n/a", "47.89", "2eabe9054cad5152567f0699947a2c5b", "49152:FBFcTppxAEJfYxh3Ue1Ea+B3pnLCRVvsmpP0Dl:FBFcTpjYxh3UuEa+B3pWRLMl", "T179D55A52688532CFD58E17BCE627CD82992C43F84B5189C7AC7DB8BA7E63CC116B6C14"
"2024-11-03 19:46:37", "b43f6f30aab7532b890b43c3348f7f22e0b57b74ab10194a5a2ea59a3a4a0ef2", "bd0e72d3874807a85a4b4991436a1d08", "3559963f6ec6f4a43b33397c534d9df473935dda", "abuse_ch", "mpsl", "elf", "application/x-executable", "Mirai", "n/a", "26.56", "n/a", "1536:3B5GMmkCY6iCqVW4hS00dwAGuHj61GeeJheLKZrMN81smHdMXTryGzM:3B5GMm75QOG5eJwLKIYQyGzM", "T186B3D51ABF610EFBD8AFDD3746A9074535CC951622A83B3A3574C82CF64B14F0AE3964"
"2024-11-03 19:36:35", "c113eb8dac18eebe0f2383d1002eb0f9e004acbbdd5e323a43eacf9345006c6e", "c074ea43960eca78f75509c791f9c69b", "63277700b46aac966f7c8b9cc6cc48e6faad80a6", "abuse_ch", "arm6", "elf", "application/x-executable", "Mirai", "n/a", "28.12", "n/a", "1536:T0n6zzqCvups7eW0H3TBlgk1sxMOKKwaEaEvYQJMkiMuPAInCBE70W5UYdzY:QIu6EjBHqxXKKwaEaIuPAInCBEAW2mzY", "T1A493185AB8C19B11D9D112BAFE1E118E331317BCE3DE72129D209F24778A96B0E7B905"
"2024-11-03 19:30:31", "9fad992814d2ba9ab30e914887afa85860599fc1fd0f46268c6ff7dfb9b7ed7e", "23a6b2b6359af2f6d44277b4727d42a0", "d77e6ebbb1ed17635ad5b558588f1ec73c57207c", "abuse_ch", "23a6b2b6359af2f6d44277b4727d42a0.exe", "exe", "application/x-dosexec", "Stealc", "n/a", "43.94", "3f1d91547b0b9ec33420bfcd61390fbf", "12288:qmSg7/Cm6J1wMeZztwChES6+q3M1fDTQKKf5JDws:qm3rCm63fSX1H6ws", "T153E4F103E2D2BD2DC56646719E2EC6F8367EB421CE597B6732981F2F18B01B2D263705"
"2024-11-03 19:26:36", "26dd8881c99e820c135beea109e0b1b1e01f953f371ff4ed3fb3e2efa31773c5", "9abe03f997fff6fc77a39af35e3d6887", "28e6abc55fae3c5b5110bab7bab5749a181b3c74", "abuse_ch", "arm7", "elf", "application/x-executable", "Mirai", "n/a", "31.25", "n/a", "3072:HD8Vt4CcYSmeH9a68Q8SqUINcJkSDXiMi6aPzZ6X:HDgt4tdda68Q8SqFcJVXih686X", "T1CEB31946A9819F11D5D731FAFB9E414933136BB8E3FA7102DD20AF6027CA99B0F76502"
"2024-11-03 19:26:35", "1027e501d4f2b30985254ef9a6ceac84a55f4be959416d1955399a3aaba9f760", "0029b0fd98caf2a1f70710650ef0747b", "72c0bb5184f39f6d0d1b16e768624c567e97f885", "abuse_ch", "sshd", "elf", "application/x-executable", "n/a", "n/a", "34.38", "n/a", "12288:E8dASOYRNCAJump208iJftl7zmnSrlcaUxQ5TVFQGl9eLt5ajZa6ZTxIVD7bLv:E8dbbsO38+Tfg5inIVvv", "T15E356D56F9808EA2C5D8177BF75D835833134B78D7DEB102CD08672877AB95A0E3B982"
"2024-11-03 19:16:54", "a526828447eb86631be3d456747baaa9a8943ab8a0f2f90f7ee7168a05f9a1a9", "b62a3ba876b82d5e9a04df47dc46a7c7", "9aed2b5f9044e9b471268db2a5795107fcb83d0b", "abuse_ch", "arm5", "elf", "application/x-executable", "Mirai", "n/a", "29.69", "n/a", "1536:3LmBU5dFwhbACLmV3gMb99Hgq5lf/tj2uhCOWJr2Mhtv0z1qz4d:bmBU5dF20GLMpKq5V/4UCOWVtsoz4", "T169833955FD819B12C6D021BBFB5E428D7B2653A8D3EF3207D9256F20378B82B0E67641"
"2024-11-03 19:16:53", "b5b1d8a2ee5f9607c296827c95e54d5ad0ebdde653a24071538375d1afda09c3", "33ac73912882cfc6539cc2511b0a50ca", "67bc0d7df0dd9941c3686fe7c7895b68005ab808", "abuse_ch", "bins.sh", "sh", "text/x-shellscript", "n/a", "n/a", "41.94", "n/a", "192:ZdB4k9yXi/S7TY9R8cEZpC3zQ2VZ4k9yXiu7TY9RyZpC3zR:ZdB4k9yXi/S7TY9R8ce2VZ4k9yXiu7TS", "T13722ABC4221415165970CE1A35AE1CD8A5587D804DCC9AAE8DCC39EC984EFEE34DAFBE"
"2024-11-03 19:01:06", "c7c9885abbbc9d86738f51b6ba95e6161794108eb0866a5271dd208d041677f3", "ced67189f5873fc99e7bc67d680c45a6", "f6b408a1686478ef5d1167758860606699bdd9c0", "Bitsight", "file", "exe", "application/x-dosexec", "MarsStealer", "n/a", "41.67", "2eabe9054cad5152567f0699947a2c5b", "49152:cdJp996RrmvV4CaT9qJGx0Yf5Aw1OLniyB8n6s:cXp9IR6vCCbM8", "T11AA533D78864B21AC9030171976DE766E3FF22337BC73484A1DDA634256FB79E0A684C"
"2024-11-03 19:01:00", "081f9e0a9e65b22dab9c5c5205399607ad96383bbaaf9b3b9374579fcccdd324", "e69660e6e639eb6d6a4da8c1c254a20b", "fbb7b5f52e5d7da48d4ac4937f3c77202e8a744a", "Bitsight", "file", "exe", "application/x-dosexec", "LummaStealer", "n/a", "52.78", "2eabe9054cad5152567f0699947a2c5b", "49152:43bBYhkD5BSt05L9S1xZSesBilSzsoq/o4APgx:EBY+lBK0h9YoeCz/QPx", "T17CD54A62A549B3CBD4CF2374952BDD82999D47F9872088C7E82C667A7D63CC412B6C3C"
"2024-11-03 18:40:17", "f4be28ff3ca6e36a4b6844cde7898e15bd66e9014b50933947e94e132f737d1c", "45fd9aaf1d07676187ddb47b7c7bb81e", "df864079598c06a2799c7a1a75355e724ff4e1d9", "abuse_ch", "45FD9AAF1D07676187DDB47B7C7BB81E.dll", "dll", "application/x-dosexec", "DanaBot", "n/a", "72.22", "53fd5b941162c3d3a04b5a7ae8bef103", "49152:VQU1aLhQhG5NUAgoOa8nBc0SmmdWwMLwktw4BueSqfn8+nFFQCxEsJwKQf:VfaNQh+NUABO/c0Y9AdTSqf8+gqJW", "T11E958C51B602E726D6A86CB8FC00C5EF14F0BD49FE44D267F6C17F9FA932241A82519B"
"2024-11-03 18:38:02", "c700d9f676f973c6c9e85e98b04238693276bc5545dd1f729595f9177eb4d74b", "d4bc91ed377957cbc858d6980604d1a4", "9ddc22017fc97eb8b67336d62200b9e998a3ddcf", "abuse_ch", "CACEIS Anniversary Contest Registration Form.lnk", "lnk", "application/octet-stream", "n/a", "n/a", "7.94", "n/a", "24:8DTJe30rmKvWAANm9+/hK6toMBkgWT4WlW3GMuLHdDZhTettXt3mS:8g0llAvLoMBkg0iGMoHdDZ0ttXt3", "T1A8219B402BED0F24F7B349720A7686309A37F951EB76CB1D1104558C5878A10EC35F27"
"2024-11-03 18:36:39", "ff640b64af4d560d8a371aa57103e13a3fadb9dd262ce809d27c9935381405d5", "c07496b690b81442252dd4b892e3978a", "972b18619154d495b6424c6c74404f8ddf2f9676", "abuse_ch", "arm4", "elf", "application/x-executable", "Mirai", "n/a", "29.69", "n/a", "1536:tvvRBrnXfTbkmNoi99H4R5B9tutKJ8feWqS4AK4GGevTz4:tvZJXfXo6KR5B9648feEuTz4", "T1A9835A95BD815A12C6C021BBFB6E428D372753A8D3EB3207DD25AF21378786B0E77601"
"2024-11-03 18:36:02", "2f31fbed5c56e462b07267e34ceb1379eba62a4e62df361174ba36c4ebecc010", "1265e1fdc568827ea4d578014414622d", "587ed8b804e36c9c9230e3a9e1f184a4fb88d88f", "Bitsight", "file", "exe", "application/x-dosexec", "n/a", "n/a", "52.78", "2eabe9054cad5152567f0699947a2c5b", "49152:teF3OtyhOBDwCAOut/IYTS+UH2vqMNYaL1OT9bSHgZ:tptyhOtwCA3/kvGL1bHA", "T19FD51AE3B94672CFD48E1678942BCD469E6D83AD47100AC3E85C74BA7D63CD122B6D2C"
"2024-11-03 18:35:53", "10552cd1605db3b988edce5def0b16402f030fa03c91a40510e4219207e79dd9", "6b69af93c868f0316697babb30b6fee0", "39aee57185c410d30fa7aac25f31973e57ad82e3", "Bitsight", "file", "exe", "application/x-dosexec", "CredentialFlusher", "n/a", "41.67", "948cc502fe9226992dce9417f952fce3", "12288:XqDEvFo+yo4DdbbMWu/jrQu4M9lBAlKhQcDGB3cuBNGE6iOrpfe4JdaDga/TS:XqDEvCTbMWu7rQYlBQcBiT6rprG8abS", "T1CF159E0273D1C062FFAB92334B5AF6515BBC69260123E61F13981DB9BE701B1563E7A3"
"2024-11-03 18:31:55", "1cbee62a5d7792a425ca7b4d1e6c5e9246abcfa4fe56c3fcfadf01197b9fa8a5", "571a7dd57fb35804f5baa2f8c84d5818", "90e0c5d6646a59ecabd21e522f1ae375801febbe", "abuse_ch", "bins.sh", "sh", "text/x-shellscript", "n/a", "n/a", "27.42", "n/a", "192:5dn6m9yXi/cbjY9RcUyJZC3zQkzb6m9yXi4bjY9ROJZC3zf:5dn6m9yXi/cbjY9RcUkkzb6m9yXi4bjs", "T16C229CC9321025379710DF2435AADC08B39C69D45DC597B899CC68F896BAFC83E58FB2"
"2024-11-03 18:31:53", "4a31601f6582bbc9153c52606d09637a647e7c97bb8c184214acb29ee1b7306d", "71471c11b34fe6f159b0069bb5e9fcd1", "fd1d91a4a0cff3dda2195a587bbb77ce4a2723e4", "abuse_ch", "c.sh", "sh", "text/plain", "n/a", "n/a", "n/a", "n/a", "24:3J3a06XR0/ok0O8NIxe4I0xfKLw0Q5s80xWI807kp2s0lqV0JuV0gJB0+b880PYS:cNBi1rMQf9Ja8Ye2k7ekK4PbV486F", "T1DD211D8E16A47F22D2704F9DA2A5E0F4959381F271BB06C0D3DECB2EC1A5E11704BA77"
"2024-11-03 18:31:52", "432bd2a9a5172e40f3104d67a30fdb47d128cb51c4507a14e3f3aed96c1e67e1", "27f1384e371e1a0791c0df15b97065f3", "43be60a3ac61e1c5508a5a9f95b95254cbaa3fd3", "abuse_ch", "gpon.sh", "sh", "text/x-shellscript", "Mirai", "n/a", "11.48", "n/a", "24:uPHCd0+XvnuG00aU6nb0MO8NI+Okb90LX+8n02tdd0b+8Iq0m75td0HaYh0D2UhN:1dv2GYP6lmjxAMLNaKz", "T1C141559E11A07FE2C27B0B8D29A8E07491C785E06066079897EFC73E41E9D39F107E27"
"2024-11-03 18:31:51", "f8e7929eabd84c1eb704852a6ffccf2384f25e154378ce0bb038c19ed63d3014", "ff711ae7e35a94196e40f6ebc19ae482", "9d7a3f41587599a43d3610499c7447fdb1331c16", "abuse_ch", "w.sh", "sh", "text/plain", "n/a", "n/a", "n/a", "n/a", "24:b06XC0/oBG0O8NIxe4S0xfKL40Q5y0xWI707kpy0lqm0Jum0gJy0+bi0PYUA:bNyivrmQflJUY92k8eDKXPcVO6m", "T125212ECE15A03F21C1700FDC6164D4F4955386E2707A0AC497CDCB7E81A5E25B107E3B"
"2024-11-03 18:31:50", "6d6c094abec8be7b511dbb86f1b5bacafb5d2c162eaffee539d4a0c3574b1cf2", "4c7c28ce55477e384755304999bbb8ef", "c45213aca058d94307a3e1ed0abc8cdb1de27839", "abuse_ch", "wget.sh", "sh", "text/plain", "n/a", "n/a", "n/a", "n/a", "24:J06XM40/onJ0O8NIxe470xfKLG40Q5b0xWIQ07kpcXo0lqf0JuI40gJb0+bs40Pj:JNc4i0rfQfWJhYe2kiXoeIKT4P5Vg46j", "T11021099E1A647F21C2704F9D62A5D4F0959382E271BB06C497CECB2FC1A5E11704BE77"
"2024-11-03 18:31:49", "5356b7b8fda7daec451f115958a9217a2630193b54ddf2686a45156328fc7647", "25c60ef0d1a99bcfd53151c10bb16a2f", "51f0ae465188a7f79a1c72cf252f81b3294ec4c7", "abuse_ch", "update.sh", "sh", "text/x-shellscript", "Mirai", "n/a", "59.02", "n/a", "48:vo2zofLowVox/oixoZ3o2lMmoL/oH/oEno+PoYE:v78RW3qHCuFjG", "T15151858E12612D70DEB15B9E33B4C490F1D285A6B0F61BC0D3DDAFAE416EE057086E63"
